-123.37,46.197,6.349,7.08,0.26,0.262
-118.63,34.139,-26.84,28.489,0.182,0.204
-117.67,35.565,-8.132,10.348,0.201,0.191
-118.21,33.876,-24.824,28.841,0.626,0.188
-119.01,34.806,-21.191,19.876,0.196,0.222
-116.34,34.83,-5.708,2.879,0.381,0.252
-112.86,40.681,-2.471,-0.157,0.2,0.196
-117.97,34.244,-23.255,21.576,0.352,0.385
-122.12,37.724,-15.451,19.243,0.334,0.432
-122.78,48.011,5.602,3.72,0.232,0.204
-119.99,47.832,2.234,1.614,0.312,0.394
-121.79,43.224,-0.554,4.328,0.197,0.212
-118.03,34.333,-22.413,21.529,0.228,0.208
-116.77,36.746,-2.906,1.764,0.189,0.187
-117.83,34.641,-12.883,15.891,0.313,0.239
-120.21,37.085,-12.146,13.598,0.531,0.458
-122.01,49.157,3.502,2.025,0.189,0.195
-123.98,45.486,7.961,9.359,0.203,0.194
-116.67,31.871,-29.111,30.4,0.21,0.209
-121.15,43.751,-0.143,3.645,0.224,0.196
-118.94,34.11,-28.032,30.21,0.19,0.183
-118.13,34.137,-23.91,23.47,0.316,0.376
-117.42,34.271,-13.872,17.8,1.258,0.412
-117.48,34.314,-16.606,17.704,0.211,0.219
-118.14,34.53,-19.095,21.293,0.448,0.437
-117.71,34.11,-22.961,22.182,0.229,0.262
-117.31,33.135,-27.505,29.271,0.615,1.57
-122.09,42.976,-0.174,5.939,0.591,0.384
-122.02,42.923,-0.297,5.002,0.807,0.879
-114.87,40.558,-2.823,0.021,0.184,0.185
-124.13,48.82,7.026,4.918,0.331,0.302
-120.39,38.034,-9.545,8.39,0.217,0.197
-124.4,40.442,-7.131,31.314,0.454,0.423
-121,37.641,-10.234,8.454,0.236,0.197
-118.41,34.353,-24.535,23.677,0.237,0.269
-108.79,40.077,0.344,0.707,0.267,0.229
-121.75,48.539,3.503,2.162,0.212,0.22
-117.61,33.858,-23.553,25.295,0.192,0.205
-115.12,32.864,-1.727,1.362,0.605,0.631
-115.73,32.85,-20.605,20.858,0.271,0.21
-117.9,48.545,1.629,0.263,0.2,0.19
-120.18,45.238,0.83,2.061,0.18,0.186
-112.12,40.653,-1.731,-0.041,0.2,0.193
-119.88,34.415,-29.436,30.242,0.196,0.411
-123.3,44.586,4.444,7.042,0.19,0.2
-111.88,33.569,-0.831,1.734,0.338,0.681
-110.97,32.224,-0.743,0.984,0.233,0.179
-110.83,32.237,-1.129,0.799,0.169,0.293
-116.39,33.733,-14.617,17.213,0.206,0.323
-122.26,46.059,4.055,3.455,0.531,0.399
-122.69,48.217,5.548,3.716,0.281,0.236
-117.57,35.072,-7.878,12.732,0.242,0.223
-120.31,47.43,2.841,1.799,0.452,0.519
-122.26,46.84,4.234,4.182,0.22,0.195
-116.82,37.081,-2.879,1.519,0.191,0.224
-116.57,36.808,-2.708,1.462,0.189,0.185
-112.64,43.83,-1.33,-1.151,0.187,0.188
-120.75,35.792,-25.54,33.274,0.261,0.209
-117.1,34.039,-16.673,18.559,0.298,0.436
-119.72,35.242,-19.007,19.617,0.438,0.507
-118.27,33.824,-26.904,28.515,0.284,0.315
-122.91,46.275,4.518,5.515,0.286,0.194
-115.74,33.07,-13.062,17.594,0.497,0.605
-119.78,34.029,-29.755,34.381,0.286,0.34
-119.04,34.168,-28.268,30.602,0.217,0.184
-118.26,33.861,-27.556,28.035,0.328,0.221
-121.73,46.871,3.566,3.91,0.64,0.424
-122.24,47.381,4.163,3.624,0.275,0.275
-118.52,34.254,-25.488,26.596,0.205,0.228
-119.37,34.408,-28.409,26.74,0.19,0.183
-118.61,34.517,-22.875,21.597,0.195,0.191
-116.37,34.124,-5.793,10.989,0.232,0.299
-122.89,42.377,-1.592,7.598,0.203,0.195
-119.67,34.943,-24.216,25.715,1.677,0.709
-123.22,47.423,6.604,5.339,0.29,0.219
-117.9,34.082,-25.048,23.322,0.491,0.279
-122.5,45.611,4.379,5.447,0.209,0.228
-118.4,34.335,-24.058,23.528,0.444,0.242
-118.4,34.334,-24.68,23.303,0.723,0.552
-123.34,43.211,0.582,7.753,0.191,0.189
-111.53,40.413,0.045,0.331,0.186,0.185
-118.98,37.744,-9.451,10.494,0.603,0.854
-123.24,43.119,0.461,7.432,0.216,0.195
-115.79,33.39,-10.772,8.902,0.286,0.243
-121.92,37.879,-11.352,11.806,0.184,0.193
-121.83,38.469,-10.418,8.172,0.42,0.503
-117.31,33.431,-26.451,27.367,0.545,0.543
-117.16,48.137,1.556,0.124,0.183,0.206
-119.69,37.264,-9.575,8.139,0.697,0.291
-119.62,49.323,1.956,0.747,0.326,0.332
-118.35,34.024,-25.587,27.008,0.229,0.279
-117.25,33.036,-27.324,27.764,0.253,0.208
-116.71,33.733,-16.424,19.425,0.218,0.308
-117.85,35.267,-7.976,12.764,0.408,0.453
-117.86,34.413,-19.24,19.7,0.239,0.197
-118.15,47.656,1.971,0.331,0.186,0.209
-122.08,47.774,4.373,3.384,0.763,0.958
-118.04,37.743,-3.884,3.57,0.191,0.198
-118.13,33.938,-27.234,25.635,0.198,0.241
-118.13,33.938,-30.254,25.67,0.532,0.324
-122.28,37.815,-18.182,24.496,0.243,0.278
-118.33,33.887,-26.422,29.19,0.382,0.554
-117.41,33.648,-24.54,26.416,0.189,0.253
-114.26,37.916,-2.579,0.216,0.19,0.184
-118.83,34.946,-16.075,16.097,0.249,0.26
-114.94,39.345,-3.178,0.128,0.43,0.36
-127.12,49.873,7.24,5.663,0.249,0.258
-115.82,40.915,-3.259,0.495,0.184,0.183
-118.13,33.584,-27.661,29.753,1.016,0.62
-118.21,34.03,-25.615,24.272,0.213,0.217
-117.43,33.649,-25.144,26.651,0.326,0.529
-122.76,47.498,5.754,4.202,0.263,0.269
-118.43,34.703,-15.379,17.134,0.516,0.506
-118.45,34.599,-17.516,21.831,0.775,0.438
-112.93,44.074,-0.743,-0.984,0.198,0.184
-117.29,45.431,0.704,0.521,0.193,0.187
-121.96,47.206,3.717,5.172,0.372,0.751
-111.93,41.253,-0.391,-0.07,0.193,0.186
-119.54,47.329,1.859,1.188,0.192,0.191
-115.82,33.116,-16.503,14.961,0.264,0.38
-117.53,34.104,-22.086,22.451,0.187,0.194
-123,37.697,-26.767,37.484,0.325,0.536
-112.45,35.342,-1.382,0.835,0.226,0.195
-120.01,34.733,-29.632,31.012,0.183,0.188
-116.94,34.093,-13.15,15.791,0.237,0.354
-118.89,34.41,-25.907,25.29,0.187,0.275
-118.88,34.356,-27.066,28.588,0.195,0.227
-113.81,39.369,-2.652,0.121,0.192,0.187
-111.38,40.512,-0.337,0.224,0.184,0.19
-118.24,34.734,-14.305,17.777,1.012,0.668
-112.5,36.988,-1.017,0.445,0.182,0.185
-123.02,48.535,5.332,3.499,0.333,0.345
-123.05,48.531,5.55,3.6,0.27,0.36
-115.8,32.945,-20.307,20.938,0.476,0.795
-123.96,46.205,10.126,8.652,0.567,0.645
-118.36,34.081,-29.112,25.523,0.328,0.328
-118.89,34.8,-19.723,19.107,0.218,0.206
-119.36,40.416,-4.488,3.397,0.199,0.199
-112.06,43.986,-1.273,-1.308,0.223,0.221
-119.86,35.189,-23.158,25.449,0.18,0.189
-117.4,34.204,-17.865,17.604,0.247,0.67
-126.13,49.681,7.396,4.443,0.42,0.356
-115.52,33.275,-5.127,1.902,0.254,0.345
-116.38,34.291,-5.325,9.027,0.411,0.436
-114.83,33.051,-1.9,2.03,0.245,0.27
-115.66,34.784,-2.585,0.916,0.203,0.222
-114.19,34.309,-1.523,1.758,0.229,0.277
-120.81,45.839,2.058,2.574,0.262,0.273
-116.89,35.425,-4.91,6.969,0.255,0.253
-114.18,40.64,-2.707,-0.037,0.186,0.185
-111.9,39.914,-2.136,0.72,0.317,0.271
-120.42,36.399,-8.494,10.958,0.675,0.639
-117.66,48.144,1.664,0.104,0.211,0.266
-123.02,46.795,5.541,5.559,0.256,0.21
-122.13,48.195,3.419,2.958,0.278,0.267
-111.42,42.938,-1.151,-0.741,0.202,0.193
-120.79,45.364,1.54,2.604,0.186,0.19
-123.3,42.434,-1.088,8.201,0.203,0.217
-113.24,43.244,-1.818,-0.368,0.263,0.216
-118.11,34.047,-25.923,24.261,0.235,0.199
-121.33,45.783,2.879,2.943,0.356,0.429
-121.79,47.291,3.691,3.209,0.251,0.266
-117.3,35.011,-7.223,11.228,0.423,0.58
-120.68,34.469,-30.645,35.324,0.403,0.443
-118.29,33.784,-26.087,29.431,0.517,0.187
-116.43,34.755,-6.919,4.397,0.462,0.23
-121.47,40.816,-6.042,5.387,0.218,0.213
-111.37,40.514,-0.27,0.14,0.311,0.277
-117.8,34.76,-11.425,15.19,0.203,0.193
-114.41,43.563,-1.334,-0.46,0.187,0.187
-123.11,44.378,3.496,6.399,0.232,0.227
-117,33.708,-21.789,22.781,0.266,0.46
-115.64,33.705,-4.647,2.609,0.233,0.22
-120.48,35.867,-22.558,29.331,0.376,0.449
-117.85,34.458,-17.633,18.702,0.451,0.393
-128.13,50.64,1.84,2.446,0.366,0.519
-118.17,33.925,-26.359,25.841,0.394,0.513
-123.07,38.995,-17.845,21.879,0.209,0.223
-113.1,43.713,-1.501,-0.702,0.186,0.183
-120.4,35.881,-15.093,20.034,0.446,0.45
-119.19,34.441,-27.281,24.635,0.19,0.186
-114.84,34.065,-2.412,0.831,0.195,0.357
-113.1,43.928,-0.986,-0.773,0.199,0.188
-111.57,41.607,-0.149,0.113,0.25,0.188
-115.91,34.727,-2.792,1.248,0.19,0.279
-112.94,44.33,-0.499,-0.678,0.196,0.199
-112.04,43.482,-1.276,-1.301,0.239,0.171
-111.78,43.82,-1.212,-1.727,0.183,0.198
-111.11,43.746,-1.182,-1.792,0.179,0.191
-112.05,43.519,-1.601,-1.668,0.177,0.179
-111.3,43.41,-1.503,-0.952,0.229,0.28
-116.12,45.94,0.682,0.63,0.334,0.268
-116.22,33.797,-11.657,11.841,1.308,1.05
-112.43,42.866,-1.879,-0.977,0.25,0.177
-116.24,33.768,-11.662,12.424,0.26,0.472
-113.9,45.192,0.889,-0.456,0.783,0.749
-111.58,42.686,-1.782,-0.283,0.193,0.189
-116.28,43.653,-1.183,0.238,0.214,0.221
-115.03,32.706,-2.722,2.795,0.249,0.201
-115.15,34.158,-2.507,1.187,0.208,0.22
-118.47,35.662,-9.843,10.551,0.194,0.179
-115.51,32.829,-13.355,20.126,0.56,0.257
-117.96,34.449,-18.548,20.142,0.277,0.33
-116.1,36.459,-2.513,1.18,0.184,0.186
-118.17,34.205,-24.957,23.394,0.32,0.361
-122.22,46.275,4.084,4.949,0.386,0.623
-122.23,37.406,-22.064,29.055,0.199,0.225
-119.01,34.398,-26.255,24.671,0.312,0.336
-122.9,46.118,4.7,6.066,0.587,0.703
-119.16,46.198,1.713,1.174,0.247,0.239
-121.78,42.224,-2.39,5.515,0.197,0.191
-114.04,35.197,-1.846,0.884,0.209,0.213
-118.56,46.643,1.023,0.795,0.334,0.43
-118.98,37.659,-9.432,7.699,0.814,0.594
-116.81,47.771,1.643,0.249,0.277,0.34
-122.32,47.803,4.183,3.377,0.253,0.267
-122.8,47.547,5.638,4.062,0.192,0.185
-116.17,33.925,-7.309,8.318,0.275,0.302
-115.7,40.851,-3.051,0.322,0.179,0.187
-120.47,35.9,-22.772,29.944,0.945,0.921
-118.57,34.182,-26.388,28.154,0.19,0.195
-118.31,33.928,-25.743,27.924,0.457,0.415
-118.14,33.832,-25.936,27.576,0.333,0.281
-118.17,33.792,-26.115,28.558,0.4,0.41
-118.2,33.788,-27.819,29.351,0.548,0.403
-123.11,44.634,4.097,6.656,0.201,0.192
-116.43,34.267,-5.155,10.869,0.262,0.36
-116.21,34.699,-4.321,1.689,0.21,0.43
-118.32,34.135,-26.122,24.638,0.306,0.424
-124.11,43.984,5.713,9.026,0.349,0.212
-118.41,34.095,-26.414,25.81,0.188,0.184
-117.76,33.641,-26.387,27.85,0.541,0.574
-120.54,47,2.369,1.873,0.252,0.218
-118.14,34.662,-14.536,17.7,0.28,0.19
-116.31,36.746,-2.575,1.158,0.19,0.189
-118.87,34.807,-18.934,18.553,0.227,0.236
-121.83,47.944,3.834,2.764,0.446,0.449
-116.76,33.236,-24.92,25.334,1.18,0.614
-110.4,44.565,-0.168,-1.224,0.427,0.645
-117.84,34.486,-16.414,18.133,0.219,0.182
-117.84,34.586,-13.956,16.431,0.273,0.209
-112.93,43.722,-1.535,-0.984,0.206,0.2
-117.39,33.744,-23.579,25.24,0.29,0.329
-117.45,33.817,-23.012,24.89,0.285,0.431
-111.93,40.261,-1.959,0.067,0.277,0.305
-122.76,47.219,5.42,4.792,0.201,0.188
-116.94,35.09,-6.801,8.557,0.298,0.254
-114.1,46.763,1.112,-0.388,0.26,0.237
-118,34.112,-25.153,22.653,0.35,0.648
-117.75,34.133,-23.141,22.233,0.202,0.203
-120.59,35.829,-24.407,32.119,0.247,0.218
-117.55,34.315,-16.839,18.469,0.804,0.977
-117.96,34.027,-26.525,25.222,0.455,0.455
-123.09,44.051,2.857,6.493,0.226,0.209
-118.03,34.527,-17.285,18.289,0.294,0.382
-121.69,47.695,3.625,2.751,0.216,0.227
-117.16,47.282,1.348,0.218,0.18,0.196
-112.25,41.592,-1.148,-0.574,0.233,0.186
-121.87,37.287,-19.344,24.236,0.198,0.249
-119.1,34.734,-23.403,21.376,0.186,0.187
-115.19,36.16,-1.862,0.223,0.255,0.27
-124.05,46.278,10.87,9.653,0.306,0.332
-117,46.373,1.083,0.113,0.209,0.181
-120.44,35.833,-22.221,29.057,0.395,0.494
-117.44,33.857,-22.726,24.816,0.208,0.212
-110.69,44.973,1.087,0.202,0.282,0.23
-108.53,39.091,-0.974,-0.338,0.185,0.192
-108.49,39.015,0.415,-1.171,0.205,0.238
-108.73,39.19,-0.923,0.577,0.301,0.526
-108.97,38.684,-0.13,0.634,0.18,0.166
-108.07,38.74,-0.727,0.72,0.69,0.436
-108.85,39.222,-1.28,0.544,0.554,0.446
-108.56,38.243,-0.867,0.28,0.219,0.314
-122.96,44.974,5.047,6.646,0.817,0.272
-121.22,42.418,-2.24,4.682,0.201,0.207
-121.13,44.664,1.117,3.529,0.187,0.221
-120.76,36.187,-9.863,12.08,0.317,0.409
-120.77,36.181,-27.752,32.611,0.282,0.258
-115.98,36.633,-2.394,1.044,0.195,0.202
-121.64,37.342,-12.319,11.845,0.488,0.34
-122.49,37.842,-19.332,26.551,0.55,0.274
-121.71,45.329,2.848,3.777,0.222,0.193
-120.46,35.922,-12.742,18.753,1.153,1.197
-111.91,40.621,-0.637,-0.193,0.171,0.187
-120.35,34.038,-30.292,36.047,0.189,0.178
-118.13,34.137,-24.384,24.137,0.268,0.34
-121.83,37.449,-15.752,17.783,0.193,0.276
-116.1,40.148,-2.693,0.52,0.191,0.187
-119.06,37.654,-9.441,9.204,0.745,0.397
-117.55,33.715,-24.924,26.614,0.288,0.208
-124.59,48.371,10.738,6.805,0.447,0.327
-117.32,33.918,-21.841,24.038,0.195,0.204
-120.43,35.969,-11.331,17.457,0.323,0.337
-120.3,41.902,-3.362,3.945,0.193,0.198
-115.41,40.711,-2.97,0.216,0.18,0.184
-121.87,37.485,-15.14,16.875,0.194,0.185
-116.42,32.892,-26.78,26.638,0.236,0.214
-111.67,41.046,0.096,0.532,0.237,0.258
-111.63,40.016,-0.535,0.167,0.211,0.197
-118.88,34.295,-27.396,29.147,0.19,0.187
-117.88,34.175,-23.716,21.911,0.193,0.186
-121.74,46.785,3.398,3.603,0.234,0.213
-116.65,34.038,-11.232,15.098,0.219,0.241
-119.27,47.131,1.893,0.934,0.262,0.312
-117.21,34.231,-15.135,15.457,0.217,0.37
-114.11,46.929,1.13,-0.237,0.229,0.215
-118.25,34.055,-27.181,23.79,0.57,0.403
-111.99,46.589,1.097,-0.508,0.229,0.265
-108.6,45.746,0.824,-0.927,0.175,0.2
-114.33,48.227,1.3,-0.591,0.24,0.222
-116.65,33.199,-26.776,25.129,0.799,0.541
-112.51,45.938,0.735,-0.418,0.213,0.246
-109.44,47.054,0.898,-0.665,0.167,0.181
-109.69,48.541,1.124,-1.055,0.235,0.243
-111.04,45.661,0.929,-0.076,0.178,0.195
-113.47,46.95,0.424,-0.586,0.352,0.204
-119.31,37.17,-9.439,9.033,0.274,0.274
-118.94,37.641,-9.843,6.74,0.345,0.722
-110.05,40.103,0.236,1.292,0.195,0.197
-112.23,41.016,-1.257,-0.212,0.592,0.656
-124.09,49.295,6.174,4.21,0.237,0.28
-116.15,34.508,-1.95,3.181,0.444,0.339
-114.62,34.768,-2.482,0.27,0.52,0.731
-124.62,48.298,11.27,7.783,0.267,0.266
-124.06,44.585,7.687,9.365,0.373,0.482
-117.51,39.686,-3.326,0.899,0.345,0.351
-119.14,34.499,-26.313,23.456,0.184,0.191
-121.8,47.495,3.228,3.219,0.363,0.363
-117.57,33.92,-22.775,24.47,0.216,0.198
-111.63,45.597,1.181,-0.563,0.253,0.189
-115.99,35.969,-2.85,1.377,0.361,0.724
-118.35,33.98,-25.466,27.154,0.377,0.332
